Egg,EggNb,Chick,nest,LayingDate,HatchingDate,Growth,BLUP,latitude,longitude,FID_m,Repetition,Zone,SD_m,Date,Year,height_m,Count_Larcan_nests_Hannah,Count_Larcan_nests,Distance_coast
61.7,1,43.8,1107_25,,,,12.91432994,58.7671707,23.4306401,,,Head,,,2025,0.654374957,4,,
59.9,2,43.4,1107_25,,,,12.91432994,58.7671707,23.4306401,,,Head,,,2025,0.654374957,4,,
54.5,3,,1107_25,,,,12.91432994,58.7671707,23.4306401,,,Head,,,2025,0.654374957,4,,
52.1,1,37.9,1108_25,,,,-7.303582836,58.7673248,23.4302538,,,Head,,,2025,0.543749988,6,,
51.4,2,36.8,1108_25,,,,-7.303582836,58.7673248,23.4302538,,,Head,,,2025,0.543749988,6,,
40.1,3,34,1108_25,,,,-7.303582836,58.7673248,23.4302538,,,Head,,,2025,0.543749988,6,,
51.8,1,,1112_25,,,,4.023519383,58.7672817,23.4299164,,,Head,,,2025,0.665624976,6,,
57.5,2,40.4,1112_25,,,,4.023519383,58.7672817,23.4299164,,,Head,,,2025,0.665624976,6,,
53.1,3,38.5,1112_25,,,,4.023519383,58.7672817,23.4299164,,,Head,,,2025,0.665624976,6,,
47.9,1,,1116_25,,,,-2.469302998,58.7673956,23.4294869,,,Head,,,2025,0.463750005,6,,
53.3,1,,1122_25,,,,-8.496162678,58.7670053,23.429241,,,Head,,,2025,0.690624952,18,,
54.7,3,37.5,1122_25,,,,-8.496162678,58.7670053,23.429241,,,Head,,,2025,0.690624952,18,,
47.6,1,,1156_25,,,,-3.221682698,58.76603,23.4357086,,,North,,,2025,0.41624999,9,,
46.6,2,40.3,1156_25,,,,-3.221682698,58.76603,23.4357086,,,North,,,2025,0.41624999,9,,
49.6,3,39.5,1156_25,,,,-3.221682698,58.76603,23.4357086,,,North,,,2025,0.41624999,9,,
60.2,1,,1157_25,,,,,58.7660868,23.4357018,,,North,,,2025,0.34,6,,
50.3,2,,1157_25,,,,,58.7660868,23.4357018,,,North,,,2025,0.34,6,,
54.3,1,37.6,1160_25,,,,-5.935115805,58.765678,23.4355437,,,North,,,2025,0.555625021,9,,
51.8,2,,1160_25,,,,-5.935115805,58.765678,23.4355437,,,North,,,2025,0.555625021,9,,
53.3,3,39.7,1160_25,,,,-5.935115805,58.765678,23.4355437,,,North,,,2025,0.555625021,9,,
54.4,1,37.9,1161_25,,,,-1.556243427,58.7656734,23.4359084,,,North,,,2025,0.486874998,6,,
55.6,2,,1161_25,,,,-1.556243427,58.7656734,23.4359084,,,North,,,2025,0.486874998,6,,
54,3,35.5,1161_25,,,,-1.556243427,58.7656734,23.4359084,,,North,,,2025,0.486874998,6,,
55.9,1,41,1168_25,,,,-6.406370424,58.7662975,23.4347271,,,Middle,,,2025,0.748749971,8,,
54,2,39.6,1168_25,,,,-6.406370424,58.7662975,23.4347271,,,Middle,,,2025,0.748749971,8,,
53.5,3,37.7,1168_25,,,,-6.406370424,58.7662975,23.4347271,,,Middle,,,2025,0.748749971,8,,
54.3,1,,1171_25,,,,-6.120408032,58.7662255,23.4340368,,,Middle,,,2025,0.424374998,6,,
55.1,2,,1171_25,,,,-6.120408032,58.7662255,23.4340368,,,Middle,,,2025,0.424374998,6,,
52.6,3,,1171_25,,,,-6.120408032,58.7662255,23.4340368,,,Middle,,,2025,0.424374998,6,,
63.2,1,45.2,1176_25,,,,-9.592662961,58.7664114,23.4327262,,,Middle,,,2025,0.694374979,6,,
58.8,2,43.6,1176_25,,,,-9.592662961,58.7664114,23.4327262,,,Middle,,,2025,0.694374979,6,,
58.2,3,41.3,1176_25,,,,-9.592662961,58.7664114,23.4327262,,,Middle,,,2025,0.694374979,6,,
42.8,1,33.8,1177_25,,,,-2.979636147,58.7664466,23.4327662,,,Middle,,,2025,0.410624981,3,,
51,2,36.1,1177_25,,,,-2.979636147,58.7664466,23.4327662,,,Middle,,,2025,0.410624981,3,,
49.7,3,27.3,1177_25,,,,-2.979636147,58.7664466,23.4327662,,,Middle,,,2025,0.410624981,3,,
59.6,1,,1180_25,,,,3.159728832,58.7669451,23.4314222,,,Middle,,,2025,0.91624999,9,,
62.6,2,,1180_25,,,,3.159728832,58.7669451,23.4314222,,,Middle,,,2025,0.91624999,9,,
54.6,3,,1180_25,,,,3.159728832,58.7669451,23.4314222,,,Middle,,,2025,0.91624999,9,,
58.4,1,,1183_25,,,,0.530993749,58.7662172,23.434628,,,Middle,,,2025,0.381249994,4,,
56.2,2,,1183_25,,,,0.530993749,58.7662172,23.434628,,,Middle,,,2025,0.381249994,4,,
66,1,39.9,1186_25,,,,2.492750718,58.7664053,23.4305656,,,Leg,,,2025,0.391874999,2,,
61.6,2,43.5,1186_25,,,,2.492750718,58.7664053,23.4305656,,,Leg,,,2025,0.391874999,2,,
60.7,3,,1186_25,,,,2.492750718,58.7664053,23.4305656,,,Leg,,,2025,0.391874999,2,,
53.5,1,37.9,1187_25,,,,-10.21171321,58.7667515,23.4309578,,,Leg,,,2025,0.395624995,6,,
53.6,2,36.9,1187_25,,,,-10.21171321,58.7667515,23.4309578,,,Leg,,,2025,0.395624995,6,,
49.2,3,36.2,1187_25,,,,-10.21171321,58.7667515,23.4309578,,,Leg,,,2025,0.395624995,6,,
53.9,1,,1189_25,,,,-3.931774248,58.7669476,23.4304222,,,Head,,,2025,0.394374996,4,,
55.3,2,35.5,1189_25,,,,-3.931774248,58.7669476,23.4304222,,,Head,,,2025,0.394374996,4,,
53.4,3,36.7,1189_25,,,,-3.931774248,58.7669476,23.4304222,,,Head,,,2025,0.394374996,4,,
51.9,1,35.4,1190_25,,,,-6.695542437,58.7668964,23.4302758,,,Head,,,2025,0.676249981,6,,
51.4,2,39.7,1190_25,,,,-6.695542437,58.7668964,23.4302758,,,Head,,,2025,0.676249981,6,,
53.2,3,,1190_25,,,,-6.695542437,58.7668964,23.4302758,,,Head,,,2025,0.676249981,6,,
49.2,1,30.9,1192_25,,,,-4.695410501,58.7667508,23.4300031,,,Head,,,2025,0.571250021,10,,
49.6,2,42.6,1192_25,,,,-4.695410501,58.7667508,23.4300031,,,Head,,,2025,0.571250021,10,,
49,3,38.2,1192_25,,,,-4.695410501,58.7667508,23.4300031,,,Head,,,2025,0.571250021,10,,
56.3,1,44.6,1193_25,,,,-5.075623817,58.7668012,23.4299476,,,Head,,,2025,0.673124969,6,,
58.3,2,36.6,1193_25,,,,-5.075623817,58.7668012,23.4299476,,,Head,,,2025,0.673124969,6,,
55.1,3,,1193_25,,,,-5.075623817,58.7668012,23.4299476,,,Head,,,2025,0.673124969,6,,
55,1,,1196_25,,,,1.86728123,58.7672132,23.4293172,,,Head,,,2025,0.786249995,12,,
56.1,2,40.8,1196_25,,,,1.86728123,58.7672132,23.4293172,,,Head,,,2025,0.786249995,12,,
54.4,3,,1196_25,,,,1.86728123,58.7672132,23.4293172,,,Head,,,2025,0.786249995,12,,
50.7,1,34.1,1198_25,,,,-1.508578439,58.7671562,23.4303128,,,Head,,,2025,1.511250019,4,,
54.9,2,35.7,1198_25,,,,-1.508578439,58.7671562,23.4303128,,,Head,,,2025,1.511250019,4,,
51.7,3,,1198_25,,,,-1.508578439,58.7671562,23.4303128,,,Head,,,2025,1.511250019,4,,
57.5,1,,1199_25,,,,-5.12435409,58.7672619,23.4295586,,,Head,,,2025,0.61500001,9,,
56.4,2,,1199_25,,,,-5.12435409,58.7672619,23.4295586,,,Head,,,2025,0.61500001,9,,
56,3,40.5,1199_25,,,,-5.12435409,58.7672619,23.4295586,,,Head,,,2025,0.61500001,9,,
47,1,,1202_25,,,,6.269397882,58.7672887,23.4296926,,,Head,,,2025,0.659375012,9,,
49.2,2,,1202_25,,,,6.269397882,58.7672887,23.4296926,,,Head,,,2025,0.659375012,9,,
47.5,1,,1230_25,,,,-4.647793204,58.7657728,23.43555,,,North,,,2025,0.688750029,12,,
57.7,1,,1231_25,,,,,58.7657792,23.435813,,,North,,,2025,0.596249998,7,,
57.9,2,,1231_25,,,,,58.7657792,23.435813,,,North,,,2025,0.596249998,7,,
56.1,1,40.3,1232_25,,,,-0.798347207,58.7659508,23.4356496,,,Middle,,,2025,0.921875,8,,
55,2,35.5,1232_25,,,,-0.798347207,58.7659508,23.4356496,,,Middle,,,2025,0.921875,8,,
54.6,3,37.5,1232_25,,,,-0.798347207,58.7659508,23.4356496,,,Middle,,,2025,0.921875,8,,
54.6,1,,1233_25,,,,,58.7659632,23.4354913,,,North,,,2025,0.618749976,5,,
50,2,36.1,1233_25,,,,,58.7659632,23.4354913,,,North,,,2025,0.618749976,5,,
49.9,3,,1233_25,,,,,58.7659632,23.4354913,,,North,,,2025,0.618749976,5,,
54.2,1,,1234_25,,,,-2.79373238,58.7660591,23.4357066,,,North,,,2025,0.358125001,8,,
51.1,2,,1234_25,,,,-2.79373238,58.7660591,23.4357066,,,North,,,2025,0.358125001,8,,
55.2,3,,1234_25,,,,-2.79373238,58.7660591,23.4357066,,,North,,,2025,0.358125001,8,,
54.2,1,,1235_25,,,,-1.436713101,58.7662389,23.4345821,,,Middle,,,2025,0.524999976,8,,
54,1,,1241_25,,,,,58.7662971,23.4337699,,,Middle,,,2025,0.980624974,10,,
50.6,1,,1248_25,,,,-7.070760914,58.7662009,23.4341242,,,Middle,,,2025,0.407499969,7,,
49.5,2,38.3,1248_25,,,,-7.070760914,58.7662009,23.4341242,,,Middle,,,2025,0.407499969,7,,
46.5,3,41.3,1248_25,,,,-7.070760914,58.7662009,23.4341242,,,Middle,,,2025,0.407499969,7,,
56,1,,1251_25,,,,,58.7662333,23.4343279,,,Middle,,,2025,0.514374971,11,,
51.1,1,39.5,1253_25,,,,-1.649902787,58.7663569,23.4348382,,,Middle,,,2025,0.373750001,1,,
50.8,2,44.8,1253_25,,,,-1.649902787,58.7663569,23.4348382,,,Middle,,,2025,0.373750001,1,,
53.7,3,,1253_25,,,,-1.649902787,58.7663569,23.4348382,,,Middle,,,2025,0.373750001,1,,
56.1,1,40.1,1259_25,,,,-3.933952478,58.7666153,23.432234,,,Middle,,,2025,0.53125,6,,
58.7,2,,1259_25,,,,-3.933952478,58.7666153,23.432234,,,Middle,,,2025,0.53125,6,,
56.1,3,,1259_25,,,,-3.933952478,58.7666153,23.432234,,,Middle,,,2025,0.53125,6,,
67.1,1,,1261_25,,,,-6.286258014,58.7665841,23.4307614,,,Leg,,,2025,0.433124989,5,,
52.4,2,,1261_25,,,,-6.286258014,58.7665841,23.4307614,,,Leg,,,2025,0.433124989,5,,
63,1,,1262_25,,,,-3.220111752,58.7665893,23.4307777,,,Leg,,,2025,0.464999974,5,,
58.1,2,,1262_25,,,,-3.220111752,58.7665893,23.4307777,,,Leg,,,2025,0.464999974,5,,
56.1,3,,1262_25,,,,-3.220111752,58.7665893,23.4307777,,,Leg,,,2025,0.464999974,5,,
48.4,1,,1263_25,,,,,58.7670519,23.4302339,,,Head,,,2025,0.531874955,1,,
54.6,1,,1265_25,,,,,58.7668743,23.4296885,,,Head,,,2025,0.879374981,8,,
62.5,1,36.6,1267_25,,,,-6.076677822,58.7669131,23.4298685,,,Head,,,2025,1.52125001,9,,
49.3,2,36.6,1267_25,,,,-6.076677822,58.7669131,23.4298685,,,Head,,,2025,1.52125001,9,,
50.3,3,33.9,1267_25,,,,-6.076677822,58.7669131,23.4298685,,,Head,,,2025,1.52125001,9,,
61.1,1,42.9,1268_25,,,,-6.644381542,58.7667394,23.4299216,,,Head,,,2025,0.64625001,7,,
57.6,2,42.4,1268_25,,,,-6.644381542,58.7667394,23.4299216,,,Head,,,2025,0.64625001,7,,
,1,34.7,1269_25,,,,-4.575927866,58.7667242,23.4299202,,,Middle,,,2025,0.558749974,12,,
54.2,2,38.2,1269_25,,,,-4.575927866,58.7667242,23.4299202,,,Middle,,,2025,0.558749974,12,,
